Оливия;Давыдова;РГГУ;СФ;СМиНИТ;3;20;3;Москва;w;
Марианна;Никитина;РГГУ;СФ;СМиНИТ;3;19;3;Москва;m;
Лолита;Шишкина;РГГУ;СФ;СМиНИТ;3;20;3;Москва;m;
Луиза;Рубцова;РГГУ;СФ;СМиНИТ;4;18;1;Москва;w;
Клариса;Пахомова;РГГУ;СФ;СМиНИТ;4;37;1;Москва;w;
Антонина;Антонова;РГГУ;СФ;СМиНИТ;4;28;1;Москва;m;
Нина;Чумакова;РГГУ;СФ;СМиНИТ;4;19;1;Москва;w;
Ольга;Меркулова;РГГУ;СФ;СМиНИТ;4;18;1;Москва;w;
Майя;Измайлова;РГГУ;СФ;СМиНИТ;4;27;1;Москва;m;
Россияна;Коршунова;РГГУ;СФ;СМиНИТ;4;18;1;Москва;m;
Рената;Игнатова;РГГУ;СФ;СМиНИТ;4;18;1;Москва;m;
Владлен;Гаврилова;РГГУ;СФ;СМиНИТ;4;18;2;Москва;m;
Клара;Жукова;РГГУ;СФ;СМиНИТ;4;19;2;Москва;m;
Римма;Дегтярева;РГГУ;СФ;СМиНИТ;4;19;2;Москва;w;
Софья;Дружинина;РГГУ;СФ;СМиНИТ;4;19;2;Москва;m;
Никита;Бондарева;РГГУ;СФ;СМиНИТ;4;18;2;Москва;m;
Вита;Аксенова;РГГУ;СФ;СМиНИТ;4;20;2;Москва;m;
Ева;Зубкова;РГГУ;СФ;СМиНИТ;4;19;2;Москва;w;
Майя;Митрофанова;РГГУ;СФ;СМиНИТ;4;19;2;Москва;w;
Карина;Родина;РГГУ;СФ;СМиНИТ;4;18;3;Москва;w;
Амелия;Губанова;РГГУ;СФ;СМиНИТ;4;19;3;Москва;w;
Агнесса;Еремеева;РГГУ;СФ;СМиНИТ;4;19;3;Москва;m;
Никита;Лаптева;РГГУ;СФ;СМиНИТ;4;19;3;Москва;w;
Ванда;Петухова;РГГУ;СФ;СМиНИТ;4;20;3;Москва;m;
Владлен;Гаврилова;РГГУ;СФ;СМиНИТ;4;18;3;Москва;m;
Людмила;Звягинцева;РГГУ;СФ;СМиНИТ;4;19;3;Москва;w;
Ася;Гаврилова;РГГУ;СФ;СМиНИТ;4;18;3;Москва;w;
Калерия;Ширяева;РГГУ;СФ;СМиНИТ;5;18;1;Москва;m;
Клара;Павловскийа;РГГУ;СФ;СМиНИТ;5;30;1;Москва;w;
Агата;Черняева;РГГУ;СФ;СМиНИТ;5;20;1;Москва;m;
Алиса;Егорова;РГГУ;СФ;СМиНИТ;5;19;1;Москва;m;
Эмилия;Софронова;РГГУ;СФ;СМиНИТ;5;19;1;Москва;m;
Ада;Троицкийа;РГГУ;СФ;СМиНИТ;5;18;1;Москва;w;
Лилиана;Казакова;РГГУ;СФ;СМиНИТ;5;19;1;Москва;m;
Елена;Юдина;РГГУ;СФ;СМиНИТ;5;19;1;Москва;w;
Илга;Тимофеева;РГГУ;СФ;СМиНИТ;5;29;2;Москва;w;
Милана;Евсеева;РГГУ;СФ;СМиНИТ;5;19;2;Москва;w;
Анжелика;Рудакова;РГГУ;СФ;СМиНИТ;5;18;2;Москва;w;
Арина;Фирсова;РГГУ;СФ;СМиНИТ;5;20;2;Москва;m;
Никита;Старостина;РГГУ;СФ;СМиНИТ;5;19;2;Москва;w;
Тина;Кононова;РГГУ;СФ;СМиНИТ;5;19;2;Москва;w;
Сильвия;Бурова;РГГУ;СФ;СМиНИТ;5;39;2;Москва;m;
Снежана;а;РГГУ;СФ;СМиНИТ;5;29;2;Москва;w;
Иветта;Колосова;РГГУ;СФ;СМиНИТ;5;18;3;Москва;m;
Тамара;Матвеева;РГГУ;СФ;СМиНИТ;5;20;3;Москва;m;
Эдита;Вавилова;РГГУ;СФ;СМиНИТ;5;18;3;Москва;w;
Сильвия;Суворова;РГГУ;СФ;СМиНИТ;5;19;3;Москва;m;
Эльза;Еремеева;РГГУ;СФ;СМиНИТ;5;20;3;Москва;w;
Илона;Одинцова;РГГУ;СФ;СМиНИТ;5;20;3;Москва;w;
Стелла;Покровскийа;РГГУ;СФ;СМиНИТ;5;19;3;Москва;w;
Анна;Руднева;РГГУ;СФ;СМиНИТ;5;20;3;Москва;w;
Рита;Свиридова;РГГУ;СФ;СМиНИТ;6;19;1;Москва;w;
Анжела;Зотова;РГГУ;СФ;СМиНИТ;6;26;1;Москва;m;
Ева;Козина;РГГУ;СФ;СМиНИТ;6;18;1;Москва;m;
Лилиана;Семина;РГГУ;СФ;СМиНИТ;6;35;1;Москва;m;
Василиса;Медведева;РГГУ;СФ;СМиНИТ;6;19;1;Москва;w;
Ираида;Панфилова;РГГУ;СФ;СМиНИТ;6;39;1;Москва;w;
Юма;Корнева;РГГУ;СФ;СМиНИТ;6;18;1;Москва;m;
Изольда;Касаткина;РГГУ;СФ;СМиНИТ;6;18;1;Москва;w;
Аврора;Клюева;РГГУ;СФ;СМиНИТ;6;18;2;Москва;w;
Эльвира;Гущина;РГГУ;СФ;СМиНИТ;6;35;2;Москва;m;
Доминика;Ежова;РГГУ;СФ;СМиНИТ;6;18;2;Москва;m;
Николь;Михеева;РГГУ;СФ;СМиНИТ;6;18;2;Москва;w;
Луиза;Корнилова;РГГУ;СФ;СМиНИТ;6;19;2;Москва;w;
Изольда;Миронова;РГГУ;СФ;СМиНИТ;6;20;2;Москва;m;
Радмила;Рожкова;РГГУ;СФ;СМиНИТ;6;19;2;Москва;w;
Лариса;Рябова;РГГУ;СФ;СМиНИТ;6;20;2;Москва;w;
Лидия;Дьякова;РГГУ;СФ;СМиНИТ;6;19;3;Москва;w;
Амелия;Пономарева;РГГУ;СФ;СМиНИТ;6;20;3;Москва;w;
Антонина;Бородина;РГГУ;СФ;СМиНИТ;6;20;3;Москва;m;
Луиза;Дубровина;РГГУ;СФ;СМиНИТ;6;19;3;Москва;m;
София;Чистякова;РГГУ;СФ;СМиНИТ;6;19;3;Москва;w;
Светлана;Маркова;РГГУ;СФ;СМиНИТ;6;20;3;Москва;m;
Динара;Давыдова;РГГУ;СФ;СМиНИТ;6;20;3;Москва;m;
Сарра;Лобанова;РГГУ;СФ;СМиНИТ;6;19;3;Москва;m;
Вера;Петровскийа;РГГУ;СФ;ПК;1;20;1;Москва;m;
Ефросинья;Кулешова;РГГУ;СФ;ПК;1;35;1;Москва;w;
Сора;Емельянова;РГГУ;СФ;ПК;1;19;1;Москва;m;
Амалия;Киреева;РГГУ;СФ;ПК;1;19;1;Москва;w;
Юи;Глушкова;РГГУ;СФ;ПК;1;28;1;Москва;m;
Агнесса;Верещагина;РГГУ;СФ;ПК;1;18;1;Москва;w;
Венера;Павлова;РГГУ;СФ;ПК;1;20;1;Москва;m;
Гарри;Вешнякова;РГГУ;СФ;ПК;1;19;1;Москва;w;
Даяна;Котова;РГГУ;СФ;ПК;1;20;2;Москва;w;
Анастасия;Терехова;РГГУ;СФ;ПК;1;28;2;Москва;m;
Альбина;Пастухова;РГГУ;СФ;ПК;1;20;2;Москва;m;
Гарри;Яшина;РГГУ;СФ;ПК;1;19;2;Москва;m;
Марианна;Платонова;РГГУ;СФ;ПК;1;36;2;Москва;w;
Саки;Кожевникова;РГГУ;СФ;ПК;1;19;2;Москва;m;
Виолетта;Серебрякова;РГГУ;СФ;ПК;1;18;2;Москва;w;
Рита;Покровскийа;РГГУ;СФ;ПК;1;19;2;Москва;w;
Марфа;Черепанова;РГГУ;СФ;ПК;1;19;3;Москва;w;
Клавдия;Сизова;РГГУ;СФ;ПК;1;27;3;Москва;m;
Кристина;Долгова;РГГУ;СФ;ПК;1;18;3;Москва;m;
Эмили;Самсонова;РГГУ;СФ;ПК;1;18;3;Москва;m;
Никита;Носкова;РГГУ;СФ;ПК;1;18;3;Москва;w;
Ираида;Куприянова;РГГУ;СФ;ПК;1;19;3;Москва;w;
Рената;Высоцкийа;РГГУ;СФ;ПК;1;18;3;Москва;m;
Регина;Щукина;РГГУ;СФ;ПК;1;20;3;Москва;m;
Хина;Третьякова;РГГУ;СФ;ПК;2;19;1;Москва;w;
Лариса;Герасимова;РГГУ;СФ;ПК;2;22;1;Москва;m;
Евдокия;Русанова;РГГУ;СФ;ПК;2;31;1;Москва;w;
Фаина;Громова;РГГУ;СФ;ПК;2;20;1;Москва;m;
Элла;Глухова;РГГУ;СФ;ПК;2;19;1;Москва;w;
Раиса;Савельева;РГГУ;СФ;ПК;2;20;1;Москва;w;
Екатерина;Глушкова;РГГУ;СФ;ПК;2;20;1;Москва;w;
Анна;Князева;РГГУ;СФ;ПК;2;18;1;Москва;w;
Джессика;Старостина;РГГУ;СФ;ПК;2;19;2;Москва;w;
Тина;Олейникова;РГГУ;СФ;ПК;2;19;2;Москва;m;
Лидия;Поликарпова;РГГУ;СФ;ПК;2;19;2;Москва;m;
Арина;Грачева;РГГУ;СФ;ПК;2;26;2;Москва;w;
Евгения;Аникина;РГГУ;СФ;ПК;2;20;2;Москва;w;
Изабелла;Голубева;РГГУ;СФ;ПК;2;19;2;Москва;m;
Мирослава;Беляева;РГГУ;СФ;ПК;2;20;2;Москва;m;
Екатерина;Дегтярева;РГГУ;СФ;ПК;2;39;2;Москва;w;
Эльза;Карпова;РГГУ;СФ;ПК;2;18;3;Москва;w;
Ефросинья;Терентьева;РГГУ;СФ;ПК;2;19;3;Москва;m;
Хлоя;Ушакова;РГГУ;СФ;ПК;2;25;3;Москва;w;
Николь;Самойлова;РГГУ;СФ;ПК;2;19;3;Москва;m;
Нора;Уткина;РГГУ;СФ;ПК;2;20;3;Москва;w;
Илга;Кондрашова;РГГУ;СФ;ПК;2;18;3;Москва;w;
Клариса;Симонова;РГГУ;СФ;ПК;2;20;3;Москва;w;
Виктория;Рожкова;РГГУ;СФ;ПК;2;18;3;Москва;w;
Яна;Звягинцева;РГГУ;СФ;ПК;3;28;1;Москва;m;
Грета;Белоусова;РГГУ;СФ;ПК;3;18;1;Москва;m;
Эмили;Воронцова;РГГУ;СФ;ПК;3;20;1;Москва;m;
Илона;Колосова;РГГУ;СФ;ПК;3;20;1;Москва;m;
Ольга;Голикова;РГГУ;СФ;ПК;3;27;1;Москва;w;
Наоми;Ушакова;РГГУ;СФ;ПК;3;22;1;Москва;m;
Анжелика;Белоусова;РГГУ;СФ;ПК;3;20;1;Москва;w;
Олеся;Озерова;РГГУ;СФ;ПК;3;20;1;Москва;w;
Анна;Исакова;РГГУ;СФ;ПК;3;20;2;Москва;m;
Алена;Вишневскийа;РГГУ;СФ;ПК;3;18;2;Москва;w;
Оксана;Тарасова;РГГУ;СФ;ПК;3;20;2;Москва;m;
Дина;Давыдова;РГГУ;СФ;ПК;3;20;2;Москва;m;
Эльвира;Никулина;РГГУ;СФ;ПК;3;34;2;Москва;w;
Оливия;Левина;РГГУ;СФ;ПК;3;19;2;Москва;w;
Паула;Евдокимова;РГГУ;СФ;ПК;3;18;2;Москва;m;
Алсу;Ефимова;РГГУ;СФ;ПК;3;18;2;Москва;w;
Урсула;Гаврилова;РГГУ;СФ;ПК;3;19;3;Москва;w;
Агнесса;Гаврилова;РГГУ;СФ;ПК;3;20;3;Москва;m;
Марта;Ермакова;РГГУ;СФ;ПК;3;20;3;Москва;m;
Рената;Аникина;РГГУ;СФ;ПК;3;28;3;Москва;m;
Савва;Сорокина;РГГУ;СФ;ПК;3;18;3;Москва;w;
Дора;Кравцова;РГГУ;СФ;ПК;3;31;3;Москва;w;
Берта;Новикова;РГГУ;СФ;ПК;3;19;3;Москва;m;
Сильвия;Касаткина;РГГУ;СФ;ПК;3;20;3;Москва;w;
Магдалина;Гущина;РГГУ;СФ;ПК;4;20;1;Москва;w;
Лада;Николаева;РГГУ;СФ;ПК;4;18;1;Москва;w;
Ирина;Евдокимова;РГГУ;СФ;ПК;4;20;1;Москва;w;
Сарра;Голованова;РГГУ;СФ;ПК;4;18;1;Москва;m;
Ирина;Журавлева;РГГУ;СФ;ПК;4;18;1;Москва;w;
Марианна;Федорова;РГГУ;СФ;ПК;4;30;1;Москва;m;
Эльза;Воробьева;РГГУ;СФ;ПК;4;39;1;Москва;w;
Тамила;Карасева;РГГУ;СФ;ПК;4;20;1;Москва;m;
Дарина;Сизова;РГГУ;СФ;ПК;4;18;2;Москва;m;
Снежана;Рыбакова;РГГУ;СФ;ПК;4;20;2;Москва;w;
Василиса;Бочарова;РГГУ;СФ;ПК;4;19;2;Москва;w;
Евгения;Беляева;РГГУ;СФ;ПК;4;18;2;Москва;m;
Клара;Титова;РГГУ;СФ;ПК;4;18;2;Москва;m;
Елизавета;Кудряшова;РГГУ;СФ;ПК;4;18;2;Москва;m;
Жанна;Калугина;РГГУ;СФ;ПК;4;20;2;Москва;m;
Луиза;Калмыкова;РГГУ;СФ;ПК;4;20;2;Москва;w;
Гелла;Рубцова;РГГУ;СФ;ПК;4;18;3;Москва;m;
Карина;Дубинина;РГГУ;СФ;ПК;4;18;3;Москва;m;
Римма;Суркова;РГГУ;СФ;ПК;4;18;3;Москва;m;
Валентина;Киреева;РГГУ;СФ;ПК;4;19;3;Москва;w;
Изабелла;Старостина;РГГУ;СФ;ПК;4;20;3;Москва;w;
Глория;Беляева;РГГУ;СФ;ПК;4;18;3;Москва;w;
Рита;Муравьева;РГГУ;СФ;ПК;4;18;3;Москва;w;
Регина;Сухова;РГГУ;СФ;ПК;4;19;3;Москва;m;
Марфа;Дорохова;РГГУ;СФ;ПК;5;19;1;Москва;w;
Каролина;Лаврова;РГГУ;СФ;ПК;5;19;1;Москва;w;
Софья;Панова;РГГУ;СФ;ПК;5;20;1;Москва;w;
Нина;Никольскийа;РГГУ;СФ;ПК;5;20;1;Москва;w;
Ева;Лукьянова;РГГУ;СФ;ПК;5;19;1;Москва;m;
Иветта;Кириллова;РГГУ;СФ;ПК;5;19;1;Москва;m;
Дарина;Завьялова;РГГУ;СФ;ПК;5;28;1;Москва;w;
Клара;Вешнякова;РГГУ;СФ;ПК;5;19;1;Москва;w;
Хина;Дьякова;РГГУ;СФ;ПК;5;24;2;Москва;m;
Лилиана;Тихонова;РГГУ;СФ;ПК;5;35;2;Москва;m;
Владлен;Кудряшова;РГГУ;СФ;ПК;5;20;2;Москва;m;
Дина;Исакова;РГГУ;СФ;ПК;5;20;2;Москва;m;
Виолетта;Антонова;РГГУ;СФ;ПК;5;26;2;Москва;m;
Глория;Еремина;РГГУ;СФ;ПК;5;18;2;Москва;m;
Саки;Зеленина;РГГУ;СФ;ПК;5;18;2;Москва;w;
Милана;Терентьева;РГГУ;СФ;ПК;5;20;2;Москва;m;
Габриэлла;Сафонова;РГГУ;СФ;ПК;5;19;3;Москва;w;
Тина;Рябова;РГГУ;СФ;ПК;5;19;3;Москва;w;
Тамила;Дружинина;РГГУ;СФ;ПК;5;38;3;Москва;w;
Светлана;Чумакова;РГГУ;СФ;ПК;5;19;3;Москва;w;
Гертруда;Мухина;РГГУ;СФ;ПК;5;20;3;Москва;w;
Илона;Рогова;РГГУ;СФ;ПК;5;21;3;Москва;w;
Элеонора;Львова;РГГУ;СФ;ПК;5;19;3;Москва;w;
Шарлотта;Кочеткова;РГГУ;СФ;ПК;5;18;3;Москва;m;
Элеонора;Новикова;РГГУ;СФ;ПК;6;18;1;Москва;m;
Алина;Парамонова;РГГУ;СФ;ПК;6;35;1;Москва;w;
Сора;Горохова;РГГУ;СФ;ПК;6;19;1;Москва;m;
Чарли;Ерофеева;РГГУ;СФ;ПК;6;18;1;Москва;w;
Владислава;Некрасова;РГГУ;СФ;ПК;6;19;1;Москва;m;
Ефросинья;Суворова;РГГУ;СФ;ПК;6;19;1;Москва;w;
Виктория;Анисимова;РГГУ;СФ;ПК;6;19;1;Москва;m;
Галина;Калинина;РГГУ;СФ;ПК;6;19;1;Москва;w;
Кира;Высоцкийа;РГГУ;СФ;ПК;6;18;2;Москва;w;
Анфиса;Козловскийа;РГГУ;СФ;ПК;6;19;2;Москва;w;
Виолетта;Трошина;РГГУ;СФ;ПК;6;19;2;Москва;m;
Марфа;Фомичева;РГГУ;СФ;ПК;6;20;2;Москва;m;
Мелисса;Мещерякова;РГГУ;СФ;ПК;6;18;2;Москва;m;
Марианна;Рябова;РГГУ;СФ;ПК;6;18;2;Москва;m;
Раяна;Ефремова;РГГУ;СФ;ПК;6;18;2;Москва;m;
Кристина;Фомина;РГГУ;СФ;ПК;6;18;2;Москва;w;
Мирослава;Мешкова;РГГУ;СФ;ПК;6;34;3;Москва;w;
Инна;Ракова;РГГУ;СФ;ПК;6;20;3;Москва;w;
Клавдия;Костина;РГГУ;СФ;ПК;6;20;3;Москва;m;
Хина;Ермакова;РГГУ;СФ;ПК;6;26;3;Москва;m;
Серафима;Панфилова;РГГУ;СФ;ПК;6;20;3;Москва;m;
Юлия;Рожкова;РГГУ;СФ;ПК;6;18;3;Москва;m;
Ия;Рыжова;РГГУ;СФ;ПК;6;20;3;Москва;w;
Стелла;Ананьева;РГГУ;СФ;ПК;6;37;3;Москва;w;
Милана;Малышева;РГГУ;СФ;УКиСТ;1;18;1;Москва;w;
Глория;Клюева;РГГУ;СФ;УКиСТ;1;19;1;Москва;w;
Глафира;Чернышева;РГГУ;СФ;УКиСТ;1;25;1;Москва;w;
Агния;Карпова;РГГУ;СФ;УКиСТ;1;20;1;Москва;w;
Фаина;Пирогова;РГГУ;СФ;УКиСТ;1;19;1;Москва;w;
Ульяна;Алехина;РГГУ;СФ;УКиСТ;1;19;1;Москва;w;
Ванда;Фокина;РГГУ;СФ;УКиСТ;1;20;1;Москва;m;
Марина;Бирюкова;РГГУ;СФ;УКиСТ;1;19;1;Москва;w;
Даниэла;Гладкова;РГГУ;СФ;УКиСТ;1;19;2;Москва;m;
Генриетта;Вавилова;РГГУ;СФ;УКиСТ;1;19;2;Москва;m;
Павла;Золотова;РГГУ;СФ;УКиСТ;1;19;2;Москва;w;
Сильвия;Журавлева;РГГУ;СФ;УКиСТ;1;20;2;Москва;w;
Капитолина;Калачева;РГГУ;СФ;УКиСТ;1;20;2;Москва;w;
Тина;Соловьева;РГГУ;СФ;УКиСТ;1;21;2;Москва;w;
Савва;Меркулова;РГГУ;СФ;УКиСТ;1;18;2;Москва;m;
Шейла;Ефимова;РГГУ;СФ;УКиСТ;1;20;2;Москва;w;
Варвара;Селиванова;РГГУ;СФ;УКиСТ;1;18;3;Москва;w;
Марфа;Крюкова;РГГУ;СФ;УКиСТ;1;19;3;Москва;w;
Елизавета;Золотарева;РГГУ;СФ;УКиСТ;1;20;3;Москва;w;
Даяна;Козина;РГГУ;СФ;УКиСТ;1;28;3;Москва;w;
Вера;Глебова;РГГУ;СФ;УКиСТ;1;20;3;Москва;w;
Юма;Вдовина;РГГУ;СФ;УКиСТ;1;28;3;Москва;w;
Нелли;Верещагина;РГГУ;СФ;УКиСТ;1;31;3;Москва;m;
Юма;Старикова;РГГУ;СФ;УКиСТ;1;35;3;Москва;w;
Лидия;Носова;РГГУ;СФ;УКиСТ;2;19;1;Москва;m;
Виктория;Морозова;РГГУ;СФ;УКиСТ;2;20;1;Москва;w;
Ада;Некрасова;РГГУ;СФ;УКиСТ;2;19;1;Москва;m;
Карина;Ковалева;РГГУ;СФ;УКиСТ;2;20;1;Москва;w;
Олеся;Львова;РГГУ;СФ;УКиСТ;2;20;1;Москва;w;
Майя;Позднякова;РГГУ;СФ;УКиСТ;2;20;1;Москва;m;
Лидия;Макарова;РГГУ;СФ;УКиСТ;2;20;1;Москва;w;
Сарра;Юдина;РГГУ;СФ;УКиСТ;2;19;1;Москва;m;
Эрика;Федотова;РГГУ;СФ;УКиСТ;2;31;2;Москва;w;
Даниэла;Колпакова;РГГУ;СФ;УКиСТ;2;19;2;Москва;m;
Чарли;Ларина;РГГУ;СФ;УКиСТ;2;20;2;Москва;m;
Агнесса;Данилова;РГГУ;СФ;УКиСТ;2;20;2;Москва;m;
Наталия;Еремеева;РГГУ;СФ;УКиСТ;2;20;2;Москва;m;
Юлия;Демина;РГГУ;СФ;УКиСТ;2;18;2;Москва;w;
Ванда;Рыбакова;РГГУ;СФ;УКиСТ;2;19;2;Москва;w;
Лина;Маркина;РГГУ;СФ;УКиСТ;2;19;2;Москва;w;
Римма;Журавлева;РГГУ;СФ;УКиСТ;2;20;3;Москва;m;
Анна;Михайлова;РГГУ;СФ;УКиСТ;2;20;3;Москва;w;
Ника;Хомякова;РГГУ;СФ;УКиСТ;2;19;3;Москва;m;
Анастасия;Осипова;РГГУ;СФ;УКиСТ;2;18;3;Москва;m;
Юи;Горелова;РГГУ;СФ;УКиСТ;2;18;3;Москва;m;
Милана;Кузина;РГГУ;СФ;УКиСТ;2;19;3;Москва;m;
Лилиана;Филимонова;РГГУ;СФ;УКиСТ;2;18;3;Москва;w;
Ирина;Котова;РГГУ;СФ;УКиСТ;2;19;3;Москва;w;
Эмма;Звягинцева;РГГУ;СФ;УКиСТ;3;19;1;Москва;w;
Клариса;Краснова;РГГУ;СФ;УКиСТ;3;20;1;Москва;m;
Инга;Колесникова;РГГУ;СФ;УКиСТ;3;20;1;Москва;w;
Габриэлла;Воронкова;РГГУ;СФ;УКиСТ;3;18;1;Москва;m;
Саки;Уткина;РГГУ;СФ;УКиСТ;3;18;1;Москва;m;
Ванда;Масленникова;РГГУ;СФ;УКиСТ;3;19;1;Москва;w;
Урсула;Свешникова;РГГУ;СФ;УКиСТ;3;22;1;Москва;w;
Юлиана;Казанцева;РГГУ;СФ;УКиСТ;3;33;1;Москва;m;
Дарина;Малинина;РГГУ;СФ;УКиСТ;3;19;2;Москва;w;
Дарья;Соловьева;РГГУ;СФ;УКиСТ;3;20;2;Москва;w;
Мелания;Беспалова;РГГУ;СФ;УКиСТ;3;19;2;Москва;m;
Ираида;Софронова;РГГУ;СФ;УКиСТ;3;19;2;Москва;w;
Эльвира;Федосеева;РГГУ;СФ;УКиСТ;3;20;2;Москва;w;
Лада;Лукьянова;РГГУ;СФ;УКиСТ;3;18;2;Москва;w;
Даяна;Маркелова;РГГУ;СФ;УКиСТ;3;20;2;Москва;m;
Эмили;Алексеева;РГГУ;СФ;УКиСТ;3;18;2;Москва;w;
Антонина;Тихонова;РГГУ;СФ;УКиСТ;3;19;3;Москва;m;
Агнесса;Горлова;РГГУ;СФ;УКиСТ;3;19;3;Москва;m;
Ольга;Панфилова;РГГУ;СФ;УКиСТ;3;18;3;Москва;w;
Рита;Булатова;РГГУ;СФ;УКиСТ;3;19;3;Москва;w;
Аделаида;Островскийа;РГГУ;СФ;УКиСТ;3;18;3;Москва;m;
Нора;Калинина;РГГУ;СФ;УКиСТ;3;18;3;Москва;m;
Илга;Наумова;РГГУ;СФ;УКиСТ;3;19;3;Москва;w;
Сильвия;Любимова;РГГУ;СФ;УКиСТ;3;18;3;Москва;w;
Марфа;Жилина;РГГУ;СФ;УКиСТ;4;18;1;Москва;w;
Рада;Рябова;РГГУ;СФ;УКиСТ;4;20;1;Москва;m;
Гарри;Кириллова;РГГУ;СФ;УКиСТ;4;19;1;Москва;m;
Инга;Барсукова;РГГУ;СФ;УКиСТ;4;38;1;Москва;m;
Тамара;Козина;РГГУ;СФ;УКиСТ;4;18;1;Москва;m;
Лариса;Дроздова;РГГУ;СФ;УКиСТ;4;20;1;Москва;m;
Глория;Сидорова;РГГУ;СФ;УКиСТ;4;19;1;Москва;w;
Белла;Зайцева;РГГУ;СФ;УКиСТ;4;18;1;Москва;w;
Евгения;Пастухова;РГГУ;СФ;УКиСТ;4;19;2;Москва;m;
Берта;Калмыкова;РГГУ;СФ;УКиСТ;4;20;2;Москва;w;
Тамила;Круглова;РГГУ;СФ;УКиСТ;4;18;2;Москва;m;
Павла;Козырева;РГГУ;СФ;УКиСТ;4;18;2;Москва;w;
Евдокия;а;РГГУ;СФ;УКиСТ;4;18;2;Москва;w;
Антонина;Антипова;РГГУ;СФ;УКиСТ;4;19;2;Москва;w;
Елена;Туманова;РГГУ;СФ;УКиСТ;4;18;2;Москва;m;
Анжелика;Рыжова;РГГУ;СФ;УКиСТ;4;39;2;Москва;m;
Хлоя;Кольцова;РГГУ;СФ;УКиСТ;4;18;3;Москва;m;
Рената;Никонова;РГГУ;СФ;УКиСТ;4;18;3;Москва;m;
Лолита;Мещерякова;РГГУ;СФ;УКиСТ;4;36;3;Москва;w;
Агния;Малышева;РГГУ;СФ;УКиСТ;4;20;3;Москва;m;
Милена;Кузина;РГГУ;СФ;УКиСТ;4;18;3;Москва;w;
Альбина;Касаткина;РГГУ;СФ;УКиСТ;4;19;3;Москва;m;
Анжела;Кочетова;РГГУ;СФ;УКиСТ;4;19;3;Москва;w;
Ника;Филиппова;РГГУ;СФ;УКиСТ;4;19;3;Москва;m;
Оксана;Козлова;РГГУ;СФ;УКиСТ;5;18;1;Москва;m;
Сакура;Корчагина;РГГУ;СФ;УКиСТ;5;30;1;Москва;w;
Фаина;Золотарева;РГГУ;СФ;УКиСТ;5;36;1;Москва;m;
Маргарита;Рожкова;РГГУ;СФ;УКиСТ;5;19;1;Москва;w;
Эмили;Троицкийа;РГГУ;СФ;УКиСТ;5;38;1;Москва;m;
Саки;Андреева;РГГУ;СФ;УКиСТ;5;18;1;Москва;w;
Шолпан;Болдырева;РГГУ;СФ;УКиСТ;5;18;1;Москва;m;
Марина;Исаева;РГГУ;СФ;УКиСТ;5;18;1;Москва;w;
Джессика;Демьянова;РГГУ;СФ;УКиСТ;5;20;2;Москва;m;
Магдалина;Дубинина;РГГУ;СФ;УКиСТ;5;19;2;Москва;w;
Анжела;Дмитриева;РГГУ;СФ;УКиСТ;5;23;2;Москва;m;
Тереза;Орлова;РГГУ;СФ;УКиСТ;5;20;2;Москва;m;
Рената;Сафонова;РГГУ;СФ;УКиСТ;5;19;2;Москва;w;
Ангелина;Прохорова;РГГУ;СФ;УКиСТ;5;19;2;Москва;m;
Изабелла;Масленникова;РГГУ;СФ;УКиСТ;5;33;2;Москва;w;
Ангелина;Дубровина;РГГУ;СФ;УКиСТ;5;19;2;Москва;w;
Юна;Боброва;РГГУ;СФ;УКиСТ;5;26;3;Москва;m;
Тамара;Чумакова;РГГУ;СФ;УКиСТ;5;19;3;Москва;m;
Лина;Черныйа;РГГУ;СФ;УКиСТ;5;20;3;Москва;m;
Яна;Коновалова;РГГУ;СФ;УКиСТ;5;18;3;Москва;w;
Евдокия;Соколова;РГГУ;СФ;УКиСТ;5;20;3;Москва;w;
Мелания;Маркова;РГГУ;СФ;УКиСТ;5;20;3;Москва;m;
Ванда;Муратова;РГГУ;СФ;УКиСТ;5;18;3;Москва;m;
Изабелла;Демина;РГГУ;СФ;УКиСТ;5;20;3;Москва;w;
Дора;Корнева;РГГУ;СФ;УКиСТ;6;20;1;Москва;m;
Клариса;Ульянова;РГГУ;СФ;УКиСТ;6;19;1;Москва;m;
Эдита;Миронова;РГГУ;СФ;УКиСТ;6;29;1;Москва;w;
Юлиана;Сергеева;РГГУ;СФ;УКиСТ;6;20;1;Москва;w;
Раиса;Широкова;РГГУ;СФ;УКиСТ;6;20;1;Москва;w;
Маргарита;Симонова;РГГУ;СФ;УКиСТ;6;28;1;Москва;w;
Олеся;Руднева;РГГУ;СФ;УКиСТ;6;19;1;Москва;m;
Инга;Евсеева;РГГУ;СФ;УКиСТ;6;20;1;Москва;m;
Ася;Суркова;РГГУ;СФ;УКиСТ;6;19;2;Москва;w;
Александра;Крылова;РГГУ;СФ;УКиСТ;6;20;2;Москва;m;
Динара;Прокофьева;РГГУ;СФ;УКиСТ;6;19;2;Москва;w;
Тина;Кулакова;РГГУ;СФ;УКиСТ;6;19;2;Москва;w;
Вера;Панфилова;РГГУ;СФ;УКиСТ;6;20;2;Москва;w;
Анжела;Некрасова;РГГУ;СФ;УКиСТ;6;19;2;Москва;m;
Дора;Позднякова;РГГУ;СФ;УКиСТ;6;19;2;Москва;m;
